task_type,task_id,task,policy,repeat,seed,example_id,example_task,cosine,example_length,example_chars,same_object,same_operation,same_destination
state_change_task,test_task251,Turn on all lightswitches,random,1,12149680391691932748,example_task4,Turn on all faucets,0.4804110527038574,4,157,0,1,
state_change_task,test_task251,Turn on all lightswitches,random,2,3939319414548828864,example_task12,Turn on all computers,0.5445488691329956,4,169,0,1,
state_change_task,test_task251,Turn on all lightswitches,fixed,0,,example_task81,Turn off all candles,0.5193465948104858,6,225,0,0,
state_change_task,test_task251,Turn on all lightswitches,none,0,,,,,0,0,,,
state_change_task,test_task252,Turn on all lightswitches,semantic,0,,example_task76,Turn on all tablelamps,0.6107883453369141,6,242,0,1,
state_change_task,test_task252,Turn on all lightswitches,random,0,4944183992238808942,example_task21,Turn off all cellphones,0.3894766569137573,8,315,0,0,
state_change_task,test_task252,Turn on all lightswitches,random,1,10515180893331992683,example_task12,Turn on all computers,0.5445488691329956,4,169,0,1,
state_change_task,test_task252,Turn on all lightswitches,random,2,15339410389393254434,example_task13,Turn off all faucets,0.38628941774368286,4,160,0,0,
state_change_task,test_task252,Turn on all lightswitches,fixed,0,,example_task81,Turn off all candles,0.5193465948104858,6,225,0,0,
state_change_task,test_task252,Turn on all lightswitches,none,0,,,,,0,0,,,
state_change_task,test_task253,Turn on all tvs,semantic,0,,example_task12,Turn on all computers,0.6019070744514465,4,169,0,1,
state_change_task,test_task253,Turn on all tvs,random,0,648584161381627184,example_task81,Turn off all candles,0.4064347445964813,6,225,0,0,
state_change_task,test_task253,Turn on all tvs,random,1,18080026576309827543,example_task21,Turn off all cellphones,0.4297104775905609,8,315,0,0,
state_change_task,test_task253,Turn on all tvs,random,2,10318094344569179612,example_task12,Turn on all computers,0.6019070744514465,4,169,0,1,
state_change_task,test_task253,Turn on all tvs,fixed,0,,example_task81,Turn off all candles,0.4064347445964813,6,225,0,0,
state_change_task,test_task253,Turn on all tvs,none,0,,,,,0,0,,,
state_change_task,test_task254,Turn on all tvs,semantic,0,,example_task12,Turn on all computers,0.6019070744514465,4,169,0,1,
state_change_task,test_task254,Turn on all tvs,random,0,15892593174724174482,example_task12,Turn on all computers,0.6019070744514465,4,169,0,1,
state_change_task,test_task254,Turn on all tvs,random,1,13372144922641032705,example_task81,Turn off all candles,0.4064347445964813,6,225,0,0,
state_change_task,test_task254,Turn on all tvs,random,2,9280652295537827453,example_task21,Turn off all cellphones,0.4297104775905609,8,315,0,0,
state_change_task,test_task254,Turn on all tvs,fixed,0,,example_task81,Turn off all candles,0.4064347445964813,6,225,0,0,
state_change_task,test_task254,Turn on all tvs,none,0,,,,,0,0,,,
state_change_task,test_task255,Turn on all tvs,semantic,0,,example_task12,Turn on all computers,0.6019070744514465,4,169,0,1,
state_change_task,test_task255,Turn on all tvs,random,0,4017067829531744414,example_task81,Turn off all candles,0.4064347445964813,6,225,0,0,
state_change_task,test_task255,Turn on all tvs,random,1,7376539964994801255,example_task76,Turn on all tablelamps,0.46107590198516846,6,242,0,1,
state_change_task,test_task255,Turn on all tvs,random,2,17288739186055693729,example_task4,Turn on all faucets,0.48697182536125183,4,157,0,1,
state_change_task,test_task255,Turn on all tvs,fixed,0,,example_task81,Turn off all candles,0.4064347445964813,6,225,0,0,
state_change_task,test_task255,Turn on all tvs,none,0,,,,,0,0,,,
state_change_task,test_task256,Turn on all tvs,semantic,0,,example_task12,Turn on all computers,0.6019070744514465,4,169,0,1,
state_change_task,test_task256,Turn on all tvs,random,0,11628633135754713807,example_task13,Turn off all faucets,0.4153762757778168,4,160,0,0,
state_change_task,test_task256,Turn on all tvs,random,1,12899013306922262288,example_task21,Turn off all cellphones,0.4297104775905609,8,315,0,0,
state_change_task,test_task256,Turn on all tvs,random,2,10660827430598662708,example_task13,Turn off all faucets,0.4153762757778168,4,160,0,0,
state_change_task,test_task256,Turn on all tvs,fixed,0,,example_task81,Turn off all candles,0.4064347445964813,6,225,0,0,
state_change_task,test_task256,Turn on all tvs,none,0,,,,,0,0,,,
state_change_task,test_task257,Turn off all lightswitches,semantic,0,,example_task81,Turn off all candles,0.5849753618240356,6,225,0,1,
state_change_task,test_task257,Turn off all lightswitches,random,0,390268974299133058,example_task76,Turn on all tablelamps,0.5638211965560913,6,242,0,0,
state_change_task,test_task257,Turn off all lightswitches,random,1,16727246383260773158,example_task21,Turn off all cellphones,0.46563106775283813,8,315,0,1,
state_change_task,test_task257,Turn off all lightswitches,random,2,2658491034812561257,example_task81,Turn off all candles,0.5849753618240356,6,225,0,1,
state_change_task,test_task257,Turn off all lightswitches,fixed,0,,example_task81,Turn off all candles,0.5849753618240356,6,225,0,1,
state_change_task,test_task257,Turn off all lightswitches,none,0,,,,,0,0,,,
state_change_task,test_task258,Turn off all lightswitches,semantic,0,,example_task81,Turn off all candles,0.5849753618240356,6,225,0,1,
state_change_task,test_task258,Turn off all lightswitches,random,0,12641394162115357429,example_task81,Turn off all candles,0.5849753618240356,6,225,0,1,
state_change_task,test_task258,Turn off all lightswitches,random,1,11678629868129142269,example_task76,Turn on all tablelamps,0.5638211965560913,6,242,0,0,
state_change_task,test_task258,Turn off all lightswitches,random,2,134254724337691622,example_task21,Turn off all cellphones,0.46563106775283813,8,315,0,1,
state_change_task,test_task258,Turn off all lightswitches,fixed,0,,example_task81,Turn off all candles,0.5849753618240356,6,225,0,1,
state_change_task,test_task258,Turn off all lightswitches,none,0,,,,,0,0,,,
state_change_task,test_task259,Turn off all lightswitches,semantic,0,,example_task81,Turn off all candles,0.5849753618240356,6,225,0,1,
state_change_task,test_task259,Turn off all lightswitches,random,0,8867256248241331693,example_task76,Turn on all tablelamps,0.5638211965560913,6,242,0,0,
state_change_task,test_task259,Turn off all lightswitches,random,1,8542300554036355014,example_task81,Turn off all candles,0.5849753618240356,6,225,0,1,
state_change_task,test_task259,Turn off all lightswitches,random,2,13725505214718675460,example_task4,Turn on all faucets,0.4170824885368347,4,157,0,0,
state_change_task,test_task259,Turn off all lightswitches,fixed,0,,example_task81,Turn off all candles,0.5849753618240356,6,225,0,1,
state_change_task,test_task259,Turn off all lightswitches,none,0,,,,,0,0,,,
state_change_task,test_task260,Turn off all lightswitches,semantic,0,,example_task81,Turn off all candles,0.5849753618240356,6,225,0,1,
state_change_task,test_task260,Turn off all lightswitches,random,0,8721480826199354599,example_task13,Turn off all faucets,0.46797624230384827,4,160,0,1,
state_change_task,test_task260,Turn off all lightswitches,random,1,13769362562806383201,example_task76,Turn on all tablelamps,0.5638211965560913,6,242,0,0,
state_change_task,test_task260,Turn off all lightswitches,random,2,3993227080831755889,example_task21,Turn off all cellphones,0.46563106775283813,8,315,0,1,
state_change_task,test_task260,Turn off all lightswitches,fixed,0,,example_task81,Turn off all candles,0.5849753618240356,6,225,0,1,
state_change_task,test_task260,Turn off all lightswitches,none,0,,,,,0,0,,,
state_change_task,test_task261,Turn off all lightswitches,semantic,0,,example_task81,Turn off all candles,0.5849753618240356,6,225,0,1,
state_change_task,test_task261,Turn off all lightswitches,random,0,18349908382849473679,example_task21,Turn off all cellphones,0.46563106775283813,8,315,0,1,
state_change_task,test_task261,Turn off all lightswitches,random,1,11034729914348352283,example_task76,Turn on all tablelamps,0.5638211965560913,6,242,0,0,
state_change_task,test_task261,Turn off all lightswitches,random,2,12341363785358235479,example_task21,Turn off all cellphones,0.46563106775283813,8,315,0,1,
state_change_task,test_task261,Turn off all lightswitches,fixed,0,,example_task81,Turn off all candles,0.5849753618240356,6,225,0,1,
state_change_task,test_task261,Turn off all lightswitches,none,0,,,,,0,0,,,
state_change_task,test_task262,Turn off all lightswitches,semantic,0,,example_task81,Turn off all candles,0.5849753618240356,6,225,0,1,
state_change_task,test_task262,Turn off all lightswitches,random,0,12620646668310935352,example_task12,Turn on all computers,0.4601632356643677,4,169,0,0,
state_change_task,test_task262,Turn off all lightswitches,random,1,3400543675051647581,example_task81,Turn off all candles,0.5849753618240356,6,225,0,1,
state_change_task,test_task262,Turn off all lightswitches,random,2,8997612286144956074,example_task21,Turn off all cellphones,0.46563106775283813,8,315,0,1,
state_change_task,test_task262,Turn off all lightswitches,fixed,0,,example_task81,Turn off all candles,0.5849753618240356,6,225,0,1,
state_change_task,test_task262,Turn off all lightswitches,none,0,,,,,0,0,,,
state_change_task,test_task263,Turn off all lightswitches,semantic,0,,example_task81,Turn off all candles,0.5849753618240356,6,225,0,1,
state_change_task,test_task263,Turn off all lightswitches,random,0,13398804932951148977,example_task4,Turn on all faucets,0.4170824885368347,4,157,0,0,
state_change_task,test_task263,Turn off all lightswitches,random,1,18181394883724749418,example_task81,Turn off all candles,0.5849753618240356,6,225,0,1,
state_change_task,test_task263,Turn off all lightswitches,random,2,3577220766908599260,example_task13,Turn off all faucets,0.46797624230384827,4,160,0,1,
state_change_task,test_task263,Turn off all lightswitches,fixed,0,,example_task81,Turn off all candles,0.5849753618240356,6,225,0,1,
state_change_task,test_task263,Turn off all lightswitches,none,0,,,,,0,0,,,
state_change_task,test_task264,Turn off all lightswitches,semantic,0,,example_task81,Turn off all candles,0.5849753618240356,6,225,0,1,
state_change_task,test_task264,Turn off all lightswitches,random,0,17454697549700727650,example_task13,Turn off all faucets,0.46797624230384827,4,160,0,1,
state_change_task,test_task264,Turn off all lightswitches,random,1,15862601455467688170,example_task21,Turn off all cellphones,0.46563106775283813,8,315,0,1,
state_change_task,test_task264,Turn off all lightswitches,random,2,14541617049080912417,example_task12,Turn on all computers,0.4601632356643677,4,169,0,0,
state_change_task,test_task264,Turn off all lightswitches,fixed,0,,example_task81,Turn off all candles,0.5849753618240356,6,225,0,1,
state_change_task,test_task264,Turn off all lightswitches,none,0,,,,,0,0,,,
state_change_task,test_task265,Turn off all lightswitches,semantic,0,,example_task81,Turn off all candles,0.5849753618240356,6,225,0,1,
state_change_task,test_task265,Turn off all lightswitches,random,0,17993839168767395023,example_task21,Turn off all cellphones,0.46563106775283813,8,315,0,1,
state_change_task,test_task265,Turn off all lightswitches,random,1,10328853107767295804,example_task13,Turn off all faucets,0.46797624230384827,4,160,0,1,
state_change_task,test_task265,Turn off all lightswitches,random,2,9337334621827730848,example_task13,Turn off all faucets,0.46797624230384827,4,160,0,1,
state_change_task,test_task265,Turn off all lightswitches,fixed,0,,example_task81,Turn off all candles,0.5849753618240356,6,225,0,1,
state_change_task,test_task265,Turn off all lightswitches,none,0,,,,,0,0,,,
state_change_task,test_task266,Turn off all lightswitches,semantic,0,,example_task81,Turn off all candles,0.5849753618240356,6,225,0,1,
state_change_task,test_task266,Turn off all lightswitches,random,0,16983389587221234678,example_task12,Turn on all computers,0.4601632356643677,4,169,0,0,
state_change_task,test_task266,Turn off all lightswitches,random,1,10786755339843932256,example_task21,Turn off all cellphones,0.46563106775283813,8,315,0,1,
state_change_task,test_task266,Turn off all lightswitches,random,2,3738408610986517911,example_task13,Turn off all faucets,0.46797624230384827,4,160,0,1,
state_change_task,test_task266,Turn off all lightswitches,fixed,0,,example_task81,Turn off all candles,0.5849753618240356,6,225,0,1,
state_change_task,test_task266,Turn off all lightswitches,none,0,,,,,0,0,,,
state_change_task,test_task267,Turn off all lightswitches,semantic,0,,example_task81,Turn off all candles,0.5849753618240356,6,225,0,1,
state_change_task,test_task267,Turn off all lightswitches,random,0,2676751029534271665,example_task81,Turn off all candles,0.5849753618240356,6,225,0,1,
state_change_task,test_task267,Turn off all lightswitches,random,1,6823715584911154845,example_task76,Turn on all tablelamps,0.5638211965560913,6,242,0,0,
state_change_task,test_task267,Turn off all lightswitches,random,2,913522364626140849,example_task12,Turn on all computers,0.4601632356643677,4,169,0,0,
state_change_task,test_task267,Turn off all lightswitches,fixed,0,,example_task81,Turn off all candles,0.5849753618240356,6,225,0,1,
state_change_task,test_task267,Turn off all lightswitches,none,0,,,,,0,0,,,
state_change_task,test_task268,Turn off all lightswitches,semantic,0,,example_task81,Turn off all candles,0.5849753618240356,6,225,0,1,
state_change_task,test_task268,Turn off all lightswitches,random,0,5329046094588268087,example_task13,Turn off all faucets,0.46797624230384827,4,160,0,1,
