task_type,prompt,model,task_id,task_name,without_outcome,with_outcome,success_delta,without_length,with_length
state_change_task,multi-prompts,gpt-4o,test_task149,Turn off all lightswitches,Success,Success,0,4,4
state_change_task,multi-prompts,gpt-4o,test_task150,Turn off all lightswitches,Success,Success,0,2,2
state_change_task,multi-prompts,gpt-4o,test_task151,Turn off all lightswitches,Reaching Maximum Attempts,Success,1,4,2
state_change_task,multi-prompts,gpt-4o,test_task152,Turn off all lightswitches,Success,Success,0,0,0
state_change_task,multi-prompts,gpt-4o,test_task153,Turn off all tablelamps,Erroneous Terminate,Execution Failure,0,2,10
state_change_task,multi-prompts,gpt-4o,test_task154,Turn off all tablelamps,Success,Execution Failure,-1,4,1
state_change_task,multi-prompts,gpt-4o,test_task155,Turn off all tablelamps,Erroneous Terminate,Erroneous Terminate,0,0,1
state_change_task,multi-prompts,gpt-4o,test_task156,Turn off all tablelamps,Erroneous Terminate,Erroneous Terminate,0,0,0
state_change_task,multi-prompts,gpt-4o,test_task157,Turn off all tablelamps,Success,Success,0,3,3
state_change_task,multi-prompts,gpt-4o,test_task158,Turn off all tablelamps,Success,Success,0,1,1
state_change_task,multi-prompts,gpt-4o,test_task159,Turn off all tablelamps,Success,Success,0,2,2
state_change_task,multi-prompts,gpt-4o,test_task160,Turn off all tablelamps,Success,Success,0,0,0
state_change_task,multi-prompts,gpt-4o,test_task161,Turn on all lightswitches,Success,Success,0,0,0
state_change_task,multi-prompts,gpt-4o,test_task162,Turn on all lightswitches,Success,Erroneous Terminate,-1,2,0
state_change_task,multi-prompts,gpt-4o,test_task163,Turn on all lightswitches,Success,Success,0,1,2
state_change_task,multi-prompts,gpt-4o,test_task164,Turn on all lightswitches,Erroneous Terminate,Execution Failure,0,1,1
state_change_task,multi-prompts,gpt-4o,test_task165,Turn on all lightswitches,Success,Success,0,2,1
state_change_task,multi-prompts,gpt-4o,test_task166,Turn on all lightswitches,Success,Success,0,6,5
state_change_task,multi-prompts,gpt-4o,test_task167,Turn on all lightswitches,Success,Success,0,3,3
state_change_task,multi-prompts,gpt-4o,test_task168,Turn on all lightswitches,Success,Success,0,5,5
state_change_task,multi-prompts,gpt-4o,test_task169,Turn on all lightswitches,Success,Success,0,2,2
state_change_task,multi-prompts,gpt-4o,test_task170,Turn on all lightswitches,Success,Success,0,4,4
state_change_task,multi-prompts,gpt-4o,test_task171,Turn on all lightswitches,Erroneous Terminate,Erroneous Terminate,0,1,2
state_change_task,multi-prompts,gpt-4o,test_task172,Turn on all lightswitches,Success,Success,0,8,7
state_change_task,multi-prompts,gpt-4o,test_task173,Turn on all lightswitches,Success,Success,0,3,3
state_change_task,multi-prompts,gpt-4o,test_task174,Turn on all lightswitches,Success,Success,0,5,5
state_change_task,multi-prompts,gpt-4o,test_task175,Turn on all lightswitches,Success,Success,0,5,5
state_change_task,multi-prompts,gpt-4o,test_task176,Turn on all lightswitches,Success,Success,0,7,7
state_change_task,multi-prompts,gpt-4o,test_task177,Turn off all lightswitches,Success,Success,0,7,7
state_change_task,multi-prompts,gpt-4o,test_task178,Turn off all lightswitches,Success,Success,0,5,5
state_change_task,multi-prompts,gpt-4o,test_task179,Turn off all lightswitches,Success,Success,0,5,5
state_change_task,multi-prompts,gpt-4o,test_task180,Turn off all lightswitches,Success,Success,0,3,3
state_change_task,multi-prompts,gpt-4o,test_task181,Turn off all lightswitches,Success,Success,0,8,7
state_change_task,multi-prompts,gpt-4o,test_task182,Turn off all lightswitches,Success,Success,0,6,3
state_change_task,multi-prompts,gpt-4o,test_task183,Turn off all lightswitches,Success,Success,0,5,4
state_change_task,multi-prompts,gpt-4o,test_task184,Turn off all lightswitches,Success,Success,0,2,2
state_change_task,multi-prompts,gpt-4o,test_task185,Turn off all lightswitches,Success,Success,0,7,6
state_change_task,multi-prompts,gpt-4o,test_task186,Turn off all lightswitches,Success,Success,0,4,3
state_change_task,multi-prompts,gpt-4o,test_task187,Turn off all lightswitches,Success,Success,0,6,5
state_change_task,multi-prompts,gpt-4o,test_task188,Turn off all lightswitches,Success,Success,0,2,2
state_change_task,multi-prompts,gpt-4o,test_task189,Turn off all lightswitches,Success,Success,0,3,3
state_change_task,multi-prompts,gpt-4o,test_task190,Turn off all lightswitches,Success,Success,0,2,2
state_change_task,multi-prompts,gpt-4o,test_task191,Turn off all lightswitches,Success,Success,0,2,2
state_change_task,multi-prompts,gpt-4o,test_task192,Turn off all lightswitches,Success,Success,0,0,0
state_change_task,multi-prompts,gpt-4o,test_task193,Turn on all lightswitches,Success,Success,0,0,0
state_change_task,multi-prompts,gpt-4o,test_task194,Turn on all lightswitches,Success,Success,0,1,1
state_change_task,multi-prompts,gpt-4o,test_task195,Turn on all lightswitches,Success,Success,0,2,2
state_change_task,multi-prompts,gpt-4o,test_task196,Turn on all lightswitches,Success,Success,0,4,4
state_change_task,multi-prompts,gpt-4o,test_task197,Turn on all lightswitches,Success,Success,0,1,2
state_change_task,multi-prompts,gpt-4o,test_task198,Turn on all lightswitches,Success,Success,0,4,6
state_change_task,multi-prompts,gpt-4o,test_task199,Turn on all lightswitches,Success,Success,0,3,3
state_change_task,multi-prompts,gpt-4o,test_task200,Turn on all lightswitches,Success,Success,0,5,5
state_change_task,multi-prompts,gpt-4o,test_task201,Turn on all lightswitches,Erroneous Terminate,Success,1,0,2
state_change_task,multi-prompts,gpt-4o,test_task202,Turn on all lightswitches,Erroneous Terminate,Erroneous Terminate,0,1,1
state_change_task,multi-prompts,gpt-4o,test_task203,Turn on all lightswitches,Success,Success,0,4,4
state_change_task,multi-prompts,gpt-4o,test_task204,Turn on all lightswitches,Success,Success,0,6,5
state_change_task,multi-prompts,gpt-4o,test_task205,Turn on all lightswitches,Success,Success,0,3,4
state_change_task,multi-prompts,gpt-4o,test_task206,Turn on all lightswitches,Success,Success,0,6,5
state_change_task,multi-prompts,gpt-4o,test_task207,Turn on all lightswitches,Erroneous Terminate,Erroneous Terminate,0,4,3
state_change_task,multi-prompts,gpt-4o,test_task208,Turn on all lightswitches,Success,Success,0,7,7
state_change_task,multi-prompts,gpt-4o,test_task209,Turn on all tvs,Success,Success,0,0,0
state_change_task,multi-prompts,gpt-4o,test_task210,Turn on all tvs,Success,Success,0,2,2
state_change_task,multi-prompts,gpt-4o,test_task211,Turn on all tvs,Success,Success,0,2,2
state_change_task,multi-prompts,gpt-4o,test_task212,Turn on all tvs,Success,Success,0,4,4
state_change_task,multi-prompts,gpt-4o,test_task213,Turn off all tablelamps,Success,Success,0,4,4
state_change_task,multi-prompts,gpt-4o,test_task214,Turn off all tablelamps,Execution Failure,Execution Failure,0,1,1
state_change_task,multi-prompts,gpt-4o,test_task215,Turn off all tablelamps,Reaching Maximum Attempts,Success,1,4,3
state_change_task,multi-prompts,gpt-4o,test_task216,Turn off all tablelamps,Success,Success,0,0,0
state_change_task,multi-prompts,gpt-4o,test_task217,Turn off all lightswitches,Success,Success,0,7,7
state_change_task,multi-prompts,gpt-4o,test_task218,Turn off all lightswitches,Success,Success,0,6,6
state_change_task,multi-prompts,gpt-4o,test_task219,Turn off all lightswitches,Success,Success,0,5,5
state_change_task,multi-prompts,gpt-4o,test_task220,Turn off all lightswitches,Success,Success,0,5,4
state_change_task,multi-prompts,gpt-4o,test_task221,Turn off all lightswitches,Success,Success,0,5,5
state_change_task,multi-prompts,gpt-4o,test_task222,Turn off all lightswitches,Success,Success,0,3,3
state_change_task,multi-prompts,gpt-4o,test_task223,Turn off all lightswitches,Success,Success,0,5,5
state_change_task,multi-prompts,gpt-4o,test_task224,Turn off all lightswitches,Success,Success,0,1,1
state_change_task,multi-prompts,gpt-4o,test_task225,Turn off all lightswitches,Success,Success,0,6,6
state_change_task,multi-prompts,gpt-4o,test_task226,Turn off all lightswitches,Success,Success,0,4,4
state_change_task,multi-prompts,gpt-4o,test_task227,Turn off all lightswitches,Success,Success,0,5,5
state_change_task,multi-prompts,gpt-4o,test_task228,Turn off all lightswitches,Success,Success,0,2,2
state_change_task,multi-prompts,gpt-4o,test_task229,Turn off all lightswitches,Success,Success,0,3,3
state_change_task,multi-prompts,gpt-4o,test_task230,Turn off all lightswitches,Success,Success,0,2,2
state_change_task,multi-prompts,gpt-4o,test_task231,Turn off all lightswitches,Success,Success,0,2,2
state_change_task,multi-prompts,gpt-4o,test_task232,Turn off all lightswitches,Success,Success,0,0,0
state_change_task,multi-prompts,gpt-4o,test_task233,Turn off all tvs,Success,Success,0,4,4
state_change_task,multi-prompts,gpt-4o,test_task234,Turn off all tvs,Success,Success,0,2,2
state_change_task,multi-prompts,gpt-4o,test_task235,Turn off all tvs,Success,Success,0,2,2
state_change_task,multi-prompts,gpt-4o,test_task236,Turn off all tvs,Success,Success,0,0,0
state_change_task,multi-prompts,gpt-4o,test_task237,Turn on all lightswitches,Success,Success,0,0,0
state_change_task,multi-prompts,gpt-4o,test_task238,Turn on all lightswitches,Success,Success,0,1,1
state_change_task,multi-prompts,gpt-4o,test_task239,Turn on all lightswitches,Success,Success,0,2,2
state_change_task,multi-prompts,gpt-4o,test_task240,Turn on all lightswitches,Success,Success,0,3,3
state_change_task,multi-prompts,gpt-4o,test_task241,Turn on all lightswitches,Success,Success,0,2,2
state_change_task,multi-prompts,gpt-4o,test_task242,Turn on all lightswitches,Success,Success,0,3,3
state_change_task,multi-prompts,gpt-4o,test_task243,Turn on all lightswitches,Success,Success,0,4,4
state_change_task,multi-prompts,gpt-4o,test_task244,Turn on all lightswitches,Success,Success,0,5,5
state_change_task,multi-prompts,gpt-4o,test_task245,Turn on all lightswitches,Success,Success,0,1,1
state_change_task,multi-prompts,gpt-4o,test_task246,Turn on all lightswitches,Success,Success,0,3,3
state_change_task,multi-prompts,gpt-4o,test_task247,Turn on all lightswitches,Success,Success,0,3,3
state_change_task,multi-prompts,gpt-4o,test_task248,Turn on all lightswitches,Success,Success,0,5,5
state_change_task,multi-prompts,gpt-4o,test_task249,Turn on all lightswitches,Success,Success,0,3,3
state_change_task,multi-prompts,gpt-4o,test_task250,Turn on all lightswitches,Success,Success,0,5,5
state_change_task,multi-prompts,gpt-4o,test_task251,Turn on all lightswitches,Success,Success,0,5,5
state_change_task,multi-prompts,gpt-4o,test_task252,Turn on all lightswitches,Success,Success,0,7,7
state_change_task,multi-prompts,gpt-4o,test_task253,Turn on all tvs,Success,Success,0,0,0
state_change_task,multi-prompts,gpt-4o,test_task254,Turn on all tvs,Success,Success,0,1,1
state_change_task,multi-prompts,gpt-4o,test_task255,Turn on all tvs,Success,Success,0,2,2
state_change_task,multi-prompts,gpt-4o,test_task256,Turn on all tvs,Erroneous Terminate,Erroneous Terminate,0,2,2
state_change_task,multi-prompts,gpt-4o,test_task257,Turn off all lightswitches,Success,Success,0,7,7
state_change_task,multi-prompts,gpt-4o,test_task258,Turn off all lightswitches,Success,Success,0,5,5
state_change_task,multi-prompts,gpt-4o,test_task259,Turn off all lightswitches,Success,Success,0,6,6
state_change_task,multi-prompts,gpt-4o,test_task260,Turn off all lightswitches,Success,Success,0,3,3
state_change_task,multi-prompts,gpt-4o,test_task261,Turn off all lightswitches,Success,Success,0,7,6
state_change_task,multi-prompts,gpt-4o,test_task262,Turn off all lightswitches,Success,Success,0,3,3
state_change_task,multi-prompts,gpt-4o,test_task263,Turn off all lightswitches,Success,Success,0,6,5
state_change_task,multi-prompts,gpt-4o,test_task264,Turn off all lightswitches,Success,Success,0,2,2
state_change_task,multi-prompts,gpt-4o,test_task265,Turn off all lightswitches,Success,Success,0,5,5
state_change_task,multi-prompts,gpt-4o,test_task266,Turn off all lightswitches,Success,Success,0,6,5
state_change_task,multi-prompts,gpt-4o,test_task267,Turn off all lightswitches,Success,Success,0,6,5
state_change_task,multi-prompts,gpt-4o,test_task268,Turn off all lightswitches,Success,Success,0,2,2
state_change_task,multi-prompts,gpt-4o,test_task269,Turn off all lightswitches,Success,Success,0,4,4
state_change_task,multi-prompts,gpt-4o,test_task270,Turn off all lightswitches,Success,Success,0,2,2
state_change_task,multi-prompts,gpt-4o,test_task271,Turn off all lightswitches,Success,Success,0,1,1
state_change_task,multi-prompts,gpt-4o,test_task272,Turn off all lightswitches,Success,Success,0,0,0
state_change_task,multi-prompts,gpt-4o,test_task273,Turn off all tvs,Success,Success,0,3,3
state_change_task,multi-prompts,gpt-4o,test_task274,Turn off all tvs,Success,Success,0,2,2
state_change_task,multi-prompts,gpt-4o,test_task275,Turn off all tvs,Success,Success,0,2,2
state_change_task,multi-prompts,gpt-4o,test_task276,Turn off all tvs,Success,Success,0,0,0
state_change_task,multi-prompts,gpt-4o,test_task277,Turn on all lightswitches,Success,Success,0,0,0
state_change_task,multi-prompts,gpt-4o,test_task278,Turn on all lightswitches,Success,Success,0,2,2
state_change_task,multi-prompts,gpt-4o,test_task279,Turn on all lightswitches,Success,Success,0,2,2
state_change_task,multi-prompts,gpt-4o,test_task280,Turn on all lightswitches,Success,Success,0,3,3
state_change_task,multi-prompts,gpt-4o,test_task281,Turn on all lightswitches,Success,Success,0,2,2
state_change_task,multi-prompts,gpt-4o,test_task282,Turn on all lightswitches,Success,Success,0,6,5
state_change_task,multi-prompts,gpt-4o,test_task283,Turn on all lightswitches,Success,Success,0,3,3
state_change_task,multi-prompts,gpt-4o,test_task284,Turn on all lightswitches,Success,Success,0,5,5
state_change_task,multi-prompts,gpt-4o,test_task285,Turn on all lightswitches,Erroneous Terminate,Erroneous Terminate,0,0,0
state_change_task,multi-prompts,gpt-4o,test_task286,Turn on all lightswitches,Erroneous Terminate,Erroneous Terminate,0,1,1
state_change_task,multi-prompts,gpt-4o,test_task287,Turn on all lightswitches,Success,Erroneous Terminate,-1,4,2
state_change_task,multi-prompts,gpt-4o,test_task288,Turn on all lightswitches,Success,Success,0,5,5
state_change_task,multi-prompts,gpt-4o,test_task289,Turn on all lightswitches,Success,Success,0,3,3
state_change_task,multi-prompts,gpt-4o,test_task290,Turn on all lightswitches,Success,Success,0,7,7
state_change_task,multi-prompts,gpt-4o,test_task291,Turn on all lightswitches,Success,Success,0,5,5
state_change_task,multi-prompts,gpt-4o,test_task292,Turn on all lightswitches,Success,Success,0,7,7
state_change_task,multi-prompts,gpt-4o,test_task293,Turn off all lightswitches,Success,Success,0,7,7
state_change_task,multi-prompts,gpt-4o,test_task294,Turn off all lightswitches,Success,Success,0,6,6
state_change_task,multi-prompts,gpt-4o,test_task295,Turn off all lightswitches,Success,Success,0,7,5
state_change_task,multi-prompts,gpt-4o,test_task296,Turn off all lightswitches,Success,Success,0,3,3
state_change_task,multi-prompts,gpt-4o,test_task297,Turn off all lightswitches,Success,Success,0,7,6
state_change_task,multi-prompts,gpt-4o,test_task298,Turn off all lightswitches,Success,Success,0,4,4
state_change_task,multi-prompts,gpt-4o,test_task299,Turn off all lightswitches,Success,Success,0,6,4
state_change_task,multi-prompts,gpt-4o,test_task300,Turn off all lightswitches,Success,Success,0,3,2
state_change_task,multi-prompts,gpt-4o,test_task301,Turn off all lightswitches,Success,Success,0,5,5
state_change_task,multi-prompts,gpt-4o,test_task302,Turn off all lightswitches,Success,Success,0,3,4
state_change_task,multi-prompts,gpt-4o,test_task303,Turn off all lightswitches,Success,Success,0,3,3
state_change_task,multi-prompts,gpt-4o,test_task304,Turn off all lightswitches,Success,Success,0,2,2
state_change_task,multi-prompts,gpt-4o,test_task305,Turn off all lightswitches,Success,Success,0,3,4
state_change_task,multi-prompts,gpt-4o,test_task306,Turn off all lightswitches,Success,Success,0,1,1
state_change_task,multi-prompts,gpt-4o,test_task307,Turn off all lightswitches,Success,Success,0,2,2
