task_type,test_task_name,selected_example_name,selected_example_id,cosine,runner_up_name,runner_up_cosine,top2_margin,exact_tie_n,near_tie_1e6_n,example_length,example_scene,example_initial_room,example_initial_states,example_actions,same_object,same_operation,same_destination,historical_selection_verified,task_id,test_scene,test_initial_room,test_initial_states,test_reference_length,test_reference_actions
state_change_task,Turn off all lightswitches,Turn off all candles,example_task81,0.5849753618240356,Turn on all tablelamps,0.5638211965560913,0.021154165267944336,1,1,6,3,kitchen,"[{""id"": 124, ""states"": [""ON""]}, {""id"": 216, ""states"": [""ON""]}, {""id"": 314, ""states"": [""ON""]}]","[""[WALK] <candle> (124)"", ""[SWITCHOFF] <candle> (124)"", ""[WALK] <candle> (216)"", ""[SWITCHOFF] <candle> (216)"", ""[WALK] <candle> (314)"", ""[SWITCHOFF] <candle> (314)""]",False,True,True,False,test_task223,5,kitchen,"[{""id"": 103, ""states"": [""ON""]}, {""id"": 201, ""states"": [""OFF""]}, {""id"": 249, ""states"": [""OFF""]}, {""id"": 366, ""states"": [""ON""]}]",4,"[""[WALK] <lightswitch> (103)"", ""[SWITCHOFF] <lightswitch> (103)"", ""[WALK] <lightswitch> (366)"", ""[SWITCHOFF] <lightswitch> (366)""]"
state_change_task,Turn off all lightswitches,Turn off all candles,example_task81,0.5849753618240356,Turn on all tablelamps,0.5638211965560913,0.021154165267944336,1,1,6,3,kitchen,"[{""id"": 124, ""states"": [""ON""]}, {""id"": 216, ""states"": [""ON""]}, {""id"": 314, ""states"": [""ON""]}]","[""[WALK] <candle> (124)"", ""[SWITCHOFF] <candle> (124)"", ""[WALK] <candle> (216)"", ""[SWITCHOFF] <candle> (216)"", ""[WALK] <candle> (314)"", ""[SWITCHOFF] <candle> (314)""]",False,True,True,False,test_task224,5,livingroom,"[{""id"": 103, ""states"": [""ON""]}, {""id"": 201, ""states"": [""OFF""]}, {""id"": 249, ""states"": [""OFF""]}, {""id"": 366, ""states"": [""OFF""]}]",2,"[""[WALK] <lightswitch> (103)"", ""[SWITCHOFF] <lightswitch> (103)""]"
state_change_task,Turn off all lightswitches,Turn off all candles,example_task81,0.5849753618240356,Turn on all tablelamps,0.5638211965560913,0.021154165267944336,1,1,6,3,kitchen,"[{""id"": 124, ""states"": [""ON""]}, {""id"": 216, ""states"": [""ON""]}, {""id"": 314, ""states"": [""ON""]}]","[""[WALK] <candle> (124)"", ""[SWITCHOFF] <candle> (124)"", ""[WALK] <candle> (216)"", ""[SWITCHOFF] <candle> (216)"", ""[WALK] <candle> (314)"", ""[SWITCHOFF] <candle> (314)""]",False,True,True,False,test_task225,5,livingroom,"[{""id"": 103, ""states"": [""OFF""]}, {""id"": 201, ""states"": [""ON""]}, {""id"": 249, ""states"": [""ON""]}, {""id"": 366, ""states"": [""ON""]}]",6,"[""[WALK] <lightswitch> (201)"", ""[SWITCHOFF] <lightswitch> (201)"", ""[WALK] <lightswitch> (249)"", ""[SWITCHOFF] <lightswitch> (249)"", ""[WALK] <lightswitch> (366)"", ""[SWITCHOFF] <lightswitch> (366)""]"
state_change_task,Turn off all lightswitches,Turn off all candles,example_task81,0.5849753618240356,Turn on all tablelamps,0.5638211965560913,0.021154165267944336,1,1,6,3,kitchen,"[{""id"": 124, ""states"": [""ON""]}, {""id"": 216, ""states"": [""ON""]}, {""id"": 314, ""states"": [""ON""]}]","[""[WALK] <candle> (124)"", ""[SWITCHOFF] <candle> (124)"", ""[WALK] <candle> (216)"", ""[SWITCHOFF] <candle> (216)"", ""[WALK] <candle> (314)"", ""[SWITCHOFF] <candle> (314)""]",False,True,True,False,test_task226,5,bathroom,"[{""id"": 103, ""states"": [""OFF""]}, {""id"": 201, ""states"": [""ON""]}, {""id"": 249, ""states"": [""ON""]}, {""id"": 366, ""states"": [""OFF""]}]",4,"[""[WALK] <lightswitch> (201)"", ""[SWITCHOFF] <lightswitch> (201)"", ""[WALK] <lightswitch> (249)"", ""[SWITCHOFF] <lightswitch> (249)""]"
state_change_task,Turn off all lightswitches,Turn off all candles,example_task81,0.5849753618240356,Turn on all tablelamps,0.5638211965560913,0.021154165267944336,1,1,6,3,kitchen,"[{""id"": 124, ""states"": [""ON""]}, {""id"": 216, ""states"": [""ON""]}, {""id"": 314, ""states"": [""ON""]}]","[""[WALK] <candle> (124)"", ""[SWITCHOFF] <candle> (124)"", ""[WALK] <candle> (216)"", ""[SWITCHOFF] <candle> (216)"", ""[WALK] <candle> (314)"", ""[SWITCHOFF] <candle> (314)""]",False,True,True,False,test_task227,5,livingroom,"[{""id"": 103, ""states"": [""OFF""]}, {""id"": 201, ""states"": [""ON""]}, {""id"": 249, ""states"": [""OFF""]}, {""id"": 366, ""states"": [""ON""]}]",4,"[""[WALK] <lightswitch> (201)"", ""[SWITCHOFF] <lightswitch> (201)"", ""[WALK] <lightswitch> (366)"", ""[SWITCHOFF] <lightswitch> (366)""]"
state_change_task,Turn off all lightswitches,Turn off all candles,example_task81,0.5849753618240356,Turn on all tablelamps,0.5638211965560913,0.021154165267944336,1,1,6,3,kitchen,"[{""id"": 124, ""states"": [""ON""]}, {""id"": 216, ""states"": [""ON""]}, {""id"": 314, ""states"": [""ON""]}]","[""[WALK] <candle> (124)"", ""[SWITCHOFF] <candle> (124)"", ""[WALK] <candle> (216)"", ""[SWITCHOFF] <candle> (216)"", ""[WALK] <candle> (314)"", ""[SWITCHOFF] <candle> (314)""]",False,True,True,False,test_task228,5,bedroom,"[{""id"": 103, ""states"": [""OFF""]}, {""id"": 201, ""states"": [""ON""]}, {""id"": 249, ""states"": [""OFF""]}, {""id"": 366, ""states"": [""OFF""]}]",2,"[""[WALK] <lightswitch> (201)"", ""[SWITCHOFF] <lightswitch> (201)""]"
state_change_task,Turn off all lightswitches,Turn off all candles,example_task81,0.5849753618240356,Turn on all tablelamps,0.5638211965560913,0.021154165267944336,1,1,6,3,kitchen,"[{""id"": 124, ""states"": [""ON""]}, {""id"": 216, ""states"": [""ON""]}, {""id"": 314, ""states"": [""ON""]}]","[""[WALK] <candle> (124)"", ""[SWITCHOFF] <candle> (124)"", ""[WALK] <candle> (216)"", ""[SWITCHOFF] <candle> (216)"", ""[WALK] <candle> (314)"", ""[SWITCHOFF] <candle> (314)""]",False,True,True,False,test_task229,5,bathroom,"[{""id"": 103, ""states"": [""OFF""]}, {""id"": 201, ""states"": [""OFF""]}, {""id"": 249, ""states"": [""ON""]}, {""id"": 366, ""states"": [""ON""]}]",4,"[""[WALK] <lightswitch> (249)"", ""[SWITCHOFF] <lightswitch> (249)"", ""[WALK] <lightswitch> (366)"", ""[SWITCHOFF] <lightswitch> (366)""]"
state_change_task,Turn off all lightswitches,Turn off all candles,example_task81,0.5849753618240356,Turn on all tablelamps,0.5638211965560913,0.021154165267944336,1,1,6,3,kitchen,"[{""id"": 124, ""states"": [""ON""]}, {""id"": 216, ""states"": [""ON""]}, {""id"": 314, ""states"": [""ON""]}]","[""[WALK] <candle> (124)"", ""[SWITCHOFF] <candle> (124)"", ""[WALK] <candle> (216)"", ""[SWITCHOFF] <candle> (216)"", ""[WALK] <candle> (314)"", ""[SWITCHOFF] <candle> (314)""]",False,True,True,False,test_task230,5,kitchen,"[{""id"": 103, ""states"": [""OFF""]}, {""id"": 201, ""states"": [""OFF""]}, {""id"": 249, ""states"": [""ON""]}, {""id"": 366, ""states"": [""OFF""]}]",2,"[""[WALK] <lightswitch> (249)"", ""[SWITCHOFF] <lightswitch> (249)""]"
state_change_task,Turn off all lightswitches,Turn off all candles,example_task81,0.5849753618240356,Turn on all tablelamps,0.5638211965560913,0.021154165267944336,1,1,6,3,kitchen,"[{""id"": 124, ""states"": [""ON""]}, {""id"": 216, ""states"": [""ON""]}, {""id"": 314, ""states"": [""ON""]}]","[""[WALK] <candle> (124)"", ""[SWITCHOFF] <candle> (124)"", ""[WALK] <candle> (216)"", ""[SWITCHOFF] <candle> (216)"", ""[WALK] <candle> (314)"", ""[SWITCHOFF] <candle> (314)""]",False,True,True,False,test_task231,5,kitchen,"[{""id"": 103, ""states"": [""OFF""]}, {""id"": 201, ""states"": [""OFF""]}, {""id"": 249, ""states"": [""OFF""]}, {""id"": 366, ""states"": [""ON""]}]",2,"[""[WALK] <lightswitch> (366)"", ""[SWITCHOFF] <lightswitch> (366)""]"
state_change_task,Turn off all lightswitches,Turn off all candles,example_task81,0.5849753618240356,Turn on all tablelamps,0.5638211965560913,0.021154165267944336,1,1,6,3,kitchen,"[{""id"": 124, ""states"": [""ON""]}, {""id"": 216, ""states"": [""ON""]}, {""id"": 314, ""states"": [""ON""]}]","[""[WALK] <candle> (124)"", ""[SWITCHOFF] <candle> (124)"", ""[WALK] <candle> (216)"", ""[SWITCHOFF] <candle> (216)"", ""[WALK] <candle> (314)"", ""[SWITCHOFF] <candle> (314)""]",False,True,True,False,test_task232,5,livingroom,"[{""id"": 103, ""states"": [""OFF""]}, {""id"": 201, ""states"": [""OFF""]}, {""id"": 249, ""states"": [""OFF""]}, {""id"": 366, ""states"": [""OFF""]}]",0,[]
state_change_task,Turn off all tvs,Turn off all cellphones,example_task21,0.4994624853134155,Turn on all computers,0.49108827114105225,0.008374214172363281,1,1,8,1,bathroom,"[{""id"": 188, ""states"": [""ON""]}, {""id"": 202, ""states"": [""ON""]}, {""id"": 448, ""states"": [""ON""]}, {""id"": 449, ""states"": [""ON""]}]","[""[WALK] <cellphone> (188)"", ""[SWITCHOFF] <cellphone> (188)"", ""[WALK] <cellphone> (202)"", ""[SWITCHOFF] <cellphone> (202)"", ""[WALK] <cellphone> (448)"", ""[SWITCHOFF] <cellphone> (448)"", ""[WALK] <cellphone> (449)"", ""[SWITCHOFF] <cellphone> (449)""]",False,True,True,False,test_task233,5,bedroom,"[{""id"": 108, ""states"": [""ON""]}, {""id"": 200, ""states"": [""ON""]}]",4,"[""[WALK] <tv> (108)"", ""[SWITCHOFF] <tv> (108)"", ""[WALK] <tv> (200)"", ""[SWITCHOFF] <tv> (200)""]"
state_change_task,Turn off all tvs,Turn off all cellphones,example_task21,0.4994624853134155,Turn on all computers,0.49108827114105225,0.008374214172363281,1,1,8,1,bathroom,"[{""id"": 188, ""states"": [""ON""]}, {""id"": 202, ""states"": [""ON""]}, {""id"": 448, ""states"": [""ON""]}, {""id"": 449, ""states"": [""ON""]}]","[""[WALK] <cellphone> (188)"", ""[SWITCHOFF] <cellphone> (188)"", ""[WALK] <cellphone> (202)"", ""[SWITCHOFF] <cellphone> (202)"", ""[WALK] <cellphone> (448)"", ""[SWITCHOFF] <cellphone> (448)"", ""[WALK] <cellphone> (449)"", ""[SWITCHOFF] <cellphone> (449)""]",False,True,True,False,test_task234,5,kitchen,"[{""id"": 108, ""states"": [""ON""]}, {""id"": 200, ""states"": [""OFF""]}]",2,"[""[WALK] <tv> (108)"", ""[SWITCHOFF] <tv> (108)""]"
state_change_task,Turn off all tvs,Turn off all cellphones,example_task21,0.4994624853134155,Turn on all computers,0.49108827114105225,0.008374214172363281,1,1,8,1,bathroom,"[{""id"": 188, ""states"": [""ON""]}, {""id"": 202, ""states"": [""ON""]}, {""id"": 448, ""states"": [""ON""]}, {""id"": 449, ""states"": [""ON""]}]","[""[WALK] <cellphone> (188)"", ""[SWITCHOFF] <cellphone> (188)"", ""[WALK] <cellphone> (202)"", ""[SWITCHOFF] <cellphone> (202)"", ""[WALK] <cellphone> (448)"", ""[SWITCHOFF] <cellphone> (448)"", ""[WALK] <cellphone> (449)"", ""[SWITCHOFF] <cellphone> (449)""]",False,True,True,False,test_task235,5,bedroom,"[{""id"": 108, ""states"": [""OFF""]}, {""id"": 200, ""states"": [""ON""]}]",2,"[""[WALK] <tv> (200)"", ""[SWITCHOFF] <tv> (200)""]"
state_change_task,Turn off all tvs,Turn off all cellphones,example_task21,0.4994624853134155,Turn on all computers,0.49108827114105225,0.008374214172363281,1,1,8,1,bathroom,"[{""id"": 188, ""states"": [""ON""]}, {""id"": 202, ""states"": [""ON""]}, {""id"": 448, ""states"": [""ON""]}, {""id"": 449, ""states"": [""ON""]}]","[""[WALK] <cellphone> (188)"", ""[SWITCHOFF] <cellphone> (188)"", ""[WALK] <cellphone> (202)"", ""[SWITCHOFF] <cellphone> (202)"", ""[WALK] <cellphone> (448)"", ""[SWITCHOFF] <cellphone> (448)"", ""[WALK] <cellphone> (449)"", ""[SWITCHOFF] <cellphone> (449)""]",False,True,True,False,test_task236,5,kitchen,"[{""id"": 108, ""states"": [""OFF""]}, {""id"": 200, ""states"": [""OFF""]}]",0,[]
state_change_task,Turn on all lightswitches,Turn on all tablelamps,example_task76,0.6107883453369141,Turn on all computers,0.5445488691329956,0.06623947620391846,1,1,6,3,kitchen,"[{""id"": 256, ""states"": [""OFF""]}, {""id"": 376, ""states"": [""OFF""]}, {""id"": 377, ""states"": [""OFF""]}]","[""[WALK] <tablelamp> (256)"", ""[SWITCHON] <tablelamp> (256)"", ""[WALK] <tablelamp> (376)"", ""[SWITCHON] <tablelamp> (376)"", ""[WALK] <tablelamp> (377)"", ""[SWITCHON] <tablelamp> (377)""]",False,True,True,False,test_task237,6,kitchen,"[{""id"": 67, ""states"": [""ON""]}, {""id"": 110, ""states"": [""ON""]}, {""id"": 205, ""states"": [""ON""]}, {""id"": 315, ""states"": [""ON""]}]",0,[]
state_change_task,Turn on all lightswitches,Turn on all tablelamps,example_task76,0.6107883453369141,Turn on all computers,0.5445488691329956,0.06623947620391846,1,1,6,3,kitchen,"[{""id"": 256, ""states"": [""OFF""]}, {""id"": 376, ""states"": [""OFF""]}, {""id"": 377, ""states"": [""OFF""]}]","[""[WALK] <tablelamp> (256)"", ""[SWITCHON] <tablelamp> (256)"", ""[WALK] <tablelamp> (376)"", ""[SWITCHON] <tablelamp> (376)"", ""[WALK] <tablelamp> (377)"", ""[SWITCHON] <tablelamp> (377)""]",False,True,True,False,test_task238,6,livingroom,"[{""id"": 67, ""states"": [""ON""]}, {""id"": 110, ""states"": [""ON""]}, {""id"": 205, ""states"": [""ON""]}, {""id"": 315, ""states"": [""OFF""]}]",2,"[""[WALK] <lightswitch> (315)"", ""[SWITCHON] <lightswitch> (315)""]"
state_change_task,Turn on all lightswitches,Turn on all tablelamps,example_task76,0.6107883453369141,Turn on all computers,0.5445488691329956,0.06623947620391846,1,1,6,3,kitchen,"[{""id"": 256, ""states"": [""OFF""]}, {""id"": 376, ""states"": [""OFF""]}, {""id"": 377, ""states"": [""OFF""]}]","[""[WALK] <tablelamp> (256)"", ""[SWITCHON] <tablelamp> (256)"", ""[WALK] <tablelamp> (376)"", ""[SWITCHON] <tablelamp> (376)"", ""[WALK] <tablelamp> (377)"", ""[SWITCHON] <tablelamp> (377)""]",False,True,True,False,test_task239,6,bedroom,"[{""id"": 67, ""states"": [""ON""]}, {""id"": 110, ""states"": [""ON""]}, {""id"": 205, ""states"": [""OFF""]}, {""id"": 315, ""states"": [""ON""]}]",2,"[""[WALK] <lightswitch> (205)"", ""[SWITCHON] <lightswitch> (205)""]"
state_change_task,Turn on all lightswitches,Turn on all tablelamps,example_task76,0.6107883453369141,Turn on all computers,0.5445488691329956,0.06623947620391846,1,1,6,3,kitchen,"[{""id"": 256, ""states"": [""OFF""]}, {""id"": 376, ""states"": [""OFF""]}, {""id"": 377, ""states"": [""OFF""]}]","[""[WALK] <tablelamp> (256)"", ""[SWITCHON] <tablelamp> (256)"", ""[WALK] <tablelamp> (376)"", ""[SWITCHON] <tablelamp> (376)"", ""[WALK] <tablelamp> (377)"", ""[SWITCHON] <tablelamp> (377)""]",False,True,True,False,test_task240,6,kitchen,"[{""id"": 67, ""states"": [""ON""]}, {""id"": 110, ""states"": [""ON""]}, {""id"": 205, ""states"": [""OFF""]}, {""id"": 315, ""states"": [""OFF""]}]",4,"[""[WALK] <lightswitch> (205)"", ""[SWITCHON] <lightswitch> (205)"", ""[WALK] <lightswitch> (315)"", ""[SWITCHON] <lightswitch> (315)""]"
state_change_task,Turn on all lightswitches,Turn on all tablelamps,example_task76,0.6107883453369141,Turn on all computers,0.5445488691329956,0.06623947620391846,1,1,6,3,kitchen,"[{""id"": 256, ""states"": [""OFF""]}, {""id"": 376, ""states"": [""OFF""]}, {""id"": 377, ""states"": [""OFF""]}]","[""[WALK] <tablelamp> (256)"", ""[SWITCHON] <tablelamp> (256)"", ""[WALK] <tablelamp> (376)"", ""[SWITCHON] <tablelamp> (376)"", ""[WALK] <tablelamp> (377)"", ""[SWITCHON] <tablelamp> (377)""]",False,True,True,False,test_task241,6,kitchen,"[{""id"": 67, ""states"": [""ON""]}, {""id"": 110, ""states"": [""OFF""]}, {""id"": 205, ""states"": [""ON""]}, {""id"": 315, ""states"": [""ON""]}]",2,"[""[WALK] <lightswitch> (110)"", ""[SWITCHON] <lightswitch> (110)""]"
state_change_task,Turn on all lightswitches,Turn on all tablelamps,example_task76,0.6107883453369141,Turn on all computers,0.5445488691329956,0.06623947620391846,1,1,6,3,kitchen,"[{""id"": 256, ""states"": [""OFF""]}, {""id"": 376, ""states"": [""OFF""]}, {""id"": 377, ""states"": [""OFF""]}]","[""[WALK] <tablelamp> (256)"", ""[SWITCHON] <tablelamp> (256)"", ""[WALK] <tablelamp> (376)"", ""[SWITCHON] <tablelamp> (376)"", ""[WALK] <tablelamp> (377)"", ""[SWITCHON] <tablelamp> (377)""]",False,True,True,False,test_task242,6,livingroom,"[{""id"": 67, ""states"": [""ON""]}, {""id"": 110, ""states"": [""OFF""]}, {""id"": 205, ""states"": [""ON""]}, {""id"": 315, ""states"": [""OFF""]}]",4,"[""[WALK] <lightswitch> (110)"", ""[SWITCHON] <lightswitch> (110)"", ""[WALK] <lightswitch> (315)"", ""[SWITCHON] <lightswitch> (315)""]"
state_change_task,Turn on all lightswitches,Turn on all tablelamps,example_task76,0.6107883453369141,Turn on all computers,0.5445488691329956,0.06623947620391846,1,1,6,3,kitchen,"[{""id"": 256, ""states"": [""OFF""]}, {""id"": 376, ""states"": [""OFF""]}, {""id"": 377, ""states"": [""OFF""]}]","[""[WALK] <tablelamp> (256)"", ""[SWITCHON] <tablelamp> (256)"", ""[WALK] <tablelamp> (376)"", ""[SWITCHON] <tablelamp> (376)"", ""[WALK] <tablelamp> (377)"", ""[SWITCHON] <tablelamp> (377)""]",False,True,True,False,test_task243,6,bathroom,"[{""id"": 67, ""states"": [""ON""]}, {""id"": 110, ""states"": [""OFF""]}, {""id"": 205, ""states"": [""OFF""]}, {""id"": 315, ""states"": [""ON""]}]",4,"[""[WALK] <lightswitch> (110)"", ""[SWITCHON] <lightswitch> (110)"", ""[WALK] <lightswitch> (205)"", ""[SWITCHON] <lightswitch> (205)""]"
state_change_task,Turn on all lightswitches,Turn on all tablelamps,example_task76,0.6107883453369141,Turn on all computers,0.5445488691329956,0.06623947620391846,1,1,6,3,kitchen,"[{""id"": 256, ""states"": [""OFF""]}, {""id"": 376, ""states"": [""OFF""]}, {""id"": 377, ""states"": [""OFF""]}]","[""[WALK] <tablelamp> (256)"", ""[SWITCHON] <tablelamp> (256)"", ""[WALK] <tablelamp> (376)"", ""[SWITCHON] <tablelamp> (376)"", ""[WALK] <tablelamp> (377)"", ""[SWITCHON] <tablelamp> (377)""]",False,True,True,False,test_task244,6,kitchen,"[{""id"": 67, ""states"": [""ON""]}, {""id"": 110, ""states"": [""OFF""]}, {""id"": 205, ""states"": [""OFF""]}, {""id"": 315, ""states"": [""OFF""]}]",6,"[""[WALK] <lightswitch> (110)"", ""[SWITCHON] <lightswitch> (110)"", ""[WALK] <lightswitch> (205)"", ""[SWITCHON] <lightswitch> (205)"", ""[WALK] <lightswitch> (315)"", ""[SWITCHON] <lightswitch> (315)""]"
state_change_task,Turn on all lightswitches,Turn on all tablelamps,example_task76,0.6107883453369141,Turn on all computers,0.5445488691329956,0.06623947620391846,1,1,6,3,kitchen,"[{""id"": 256, ""states"": [""OFF""]}, {""id"": 376, ""states"": [""OFF""]}, {""id"": 377, ""states"": [""OFF""]}]","[""[WALK] <tablelamp> (256)"", ""[SWITCHON] <tablelamp> (256)"", ""[WALK] <tablelamp> (376)"", ""[SWITCHON] <tablelamp> (376)"", ""[WALK] <tablelamp> (377)"", ""[SWITCHON] <tablelamp> (377)""]",False,True,True,False,test_task245,6,bathroom,"[{""id"": 67, ""states"": [""OFF""]}, {""id"": 110, ""states"": [""ON""]}, {""id"": 205, ""states"": [""ON""]}, {""id"": 315, ""states"": [""ON""]}]",2,"[""[WALK] <lightswitch> (67)"", ""[SWITCHON] <lightswitch> (67)""]"
state_change_task,Turn on all lightswitches,Turn on all tablelamps,example_task76,0.6107883453369141,Turn on all computers,0.5445488691329956,0.06623947620391846,1,1,6,3,kitchen,"[{""id"": 256, ""states"": [""OFF""]}, {""id"": 376, ""states"": [""OFF""]}, {""id"": 377, ""states"": [""OFF""]}]","[""[WALK] <tablelamp> (256)"", ""[SWITCHON] <tablelamp> (256)"", ""[WALK] <tablelamp> (376)"", ""[SWITCHON] <tablelamp> (376)"", ""[WALK] <tablelamp> (377)"", ""[SWITCHON] <tablelamp> (377)""]",False,True,True,False,test_task246,6,livingroom,"[{""id"": 67, ""states"": [""OFF""]}, {""id"": 110, ""states"": [""ON""]}, {""id"": 205, ""states"": [""ON""]}, {""id"": 315, ""states"": [""OFF""]}]",4,"[""[WALK] <lightswitch> (67)"", ""[SWITCHON] <lightswitch> (67)"", ""[WALK] <lightswitch> (315)"", ""[SWITCHON] <lightswitch> (315)""]"
state_change_task,Turn on all lightswitches,Turn on all tablelamps,example_task76,0.6107883453369141,Turn on all computers,0.5445488691329956,0.06623947620391846,1,1,6,3,kitchen,"[{""id"": 256, ""states"": [""OFF""]}, {""id"": 376, ""states"": [""OFF""]}, {""id"": 377, ""states"": [""OFF""]}]","[""[WALK] <tablelamp> (256)"", ""[SWITCHON] <tablelamp> (256)"", ""[WALK] <tablelamp> (376)"", ""[SWITCHON] <tablelamp> (376)"", ""[WALK] <tablelamp> (377)"", ""[SWITCHON] <tablelamp> (377)""]",False,True,True,False,test_task247,6,bathroom,"[{""id"": 67, ""states"": [""OFF""]}, {""id"": 110, ""states"": [""ON""]}, {""id"": 205, ""states"": [""OFF""]}, {""id"": 315, ""states"": [""ON""]}]",4,"[""[WALK] <lightswitch> (67)"", ""[SWITCHON] <lightswitch> (67)"", ""[WALK] <lightswitch> (205)"", ""[SWITCHON] <lightswitch> (205)""]"
state_change_task,Turn on all lightswitches,Turn on all tablelamps,example_task76,0.6107883453369141,Turn on all computers,0.5445488691329956,0.06623947620391846,1,1,6,3,kitchen,"[{""id"": 256, ""states"": [""OFF""]}, {""id"": 376, ""states"": [""OFF""]}, {""id"": 377, ""states"": [""OFF""]}]","[""[WALK] <tablelamp> (256)"", ""[SWITCHON] <tablelamp> (256)"", ""[WALK] <tablelamp> (376)"", ""[SWITCHON] <tablelamp> (376)"", ""[WALK] <tablelamp> (377)"", ""[SWITCHON] <tablelamp> (377)""]",False,True,True,False,test_task248,6,livingroom,"[{""id"": 67, ""states"": [""OFF""]}, {""id"": 110, ""states"": [""ON""]}, {""id"": 205, ""states"": [""OFF""]}, {""id"": 315, ""states"": [""OFF""]}]",6,"[""[WALK] <lightswitch> (67)"", ""[SWITCHON] <lightswitch> (67)"", ""[WALK] <lightswitch> (205)"", ""[SWITCHON] <lightswitch> (205)"", ""[WALK] <lightswitch> (315)"", ""[SWITCHON] <lightswitch> (315)""]"
state_change_task,Turn on all lightswitches,Turn on all tablelamps,example_task76,0.6107883453369141,Turn on all computers,0.5445488691329956,0.06623947620391846,1,1,6,3,kitchen,"[{""id"": 256, ""states"": [""OFF""]}, {""id"": 376, ""states"": [""OFF""]}, {""id"": 377, ""states"": [""OFF""]}]","[""[WALK] <tablelamp> (256)"", ""[SWITCHON] <tablelamp> (256)"", ""[WALK] <tablelamp> (376)"", ""[SWITCHON] <tablelamp> (376)"", ""[WALK] <tablelamp> (377)"", ""[SWITCHON] <tablelamp> (377)""]",False,True,True,False,test_task249,6,bedroom,"[{""id"": 67, ""states"": [""OFF""]}, {""id"": 110, ""states"": [""OFF""]}, {""id"": 205, ""states"": [""ON""]}, {""id"": 315, ""states"": [""ON""]}]",4,"[""[WALK] <lightswitch> (67)"", ""[SWITCHON] <lightswitch> (67)"", ""[WALK] <lightswitch> (110)"", ""[SWITCHON] <lightswitch> (110)""]"
